-0.262169	0.000155431	0.215521	-0.0798036	0.713514	0.0333679	0.49951	-0.999595	0.627007	-0.0357324	0.902448	0.00199233	0.289353
-0.125638	7.55877e-05	0.150863	-0.258808	0.687547	0.667815	0.494948	-0.965499	0.6329	-0.149151	0.902531	0.00220839	0.712619
-0.229397	5.59116e-05	0.131786	-0.442019	0.662223	0.517691	0.50558	-0.867868	0.643797	-0.274358	0.901118	0.00114986	0.40463
-0.323977	4.59559e-05	0.122447	-0.496019	0.450928	0.488391	0.497997	-0.769676	0.64811	-0.28425	0.990891	0.000506535	0.0415211
0.301951	4.123e-05	0.118009	-0.434659	0.209737	0.584791	0.498849	-0.750228	0.65193	-0.171843	0.947069	0.000341893	1.86513
0.27224	3.92426e-05	0.115671	-0.300668	0.34262	0.941037	0.503379	-0.43677	0.655346	-0.000975378	0.969146	0.000291157	1.74816
0.105215	3.83568e-05	0.113901	-0.0104969	0.463896	0.481066	0.515991	-0.243055	0.657711	0.106497	0.925436	0.000270263	1.23517
0.0455224	3.77928e-05	0.112247	0.154976	0.531531	0.281391	0.520596	-0.169284	0.659285	0.138891	0.998433	0.000264486	1.09539
0.0228862	3.73395e-05	0.110722	-0.0315353	0.574823	0.179626	0.518624	-0.119637	0.660401	0.147052	0.911129	0.000263064	1.04684
0.0134279	3.71533e-05	0.1096	-0.331795	0.604928	0.140716	0.518436	-0.0630122	0.661234	0.151804	0.956253	0.000269889	1.02722
0.00956845	3.74317e-05	0.109174	-0.430642	0.62763	0.141312	0.515995	0.0109627	0.661888	0.158852	0.907431	0.0002765	1.01932
0.00785795	3.84113e-05	0.109724	-0.458329	0.644514	0.152735	0.517058	0.0853235	0.662427	0.164335	0.985846	0.000290324	1.01584
0.00781286	4.01575e-05	0.111335	-0.465613	0.657611	0.168454	0.513628	0.147949	0.662858	0.168779	0.905673	0.000301069	1.01575
0.00793239	4.28327e-05	0.114095	-0.465278	0.667243	0.189333	0.517105	0.199797	0.663169	0.167181	0.979455	0.000318691	1.01599
0.010085	4.64403e-05	0.117986	-0.45701	0.674969	0.211241	0.509164	0.24409	0.663353	0.168432	0.905026	0.000330372	1.02038
0.0124867	5.13057e-05	0.123114	-0.430462	0.680385	0.246952	0.519066	0.282763	0.663091	0.159055	0.970813	0.000349755	1.02529
0.0175082	5.7359e-05	0.129463	-0.382269	0.684661	0.260145	0.498036	0.296542	0.662137	0.166772	0.904682	0.000360392	1.03564
0.0221684	6.41405e-05	0.135893	-0.235539	0.687389	0.306663	0.521642	0.274602	0.659442	0.15346	0.939766	0.000379663	1.04534
-0.223255	0.000137485	0.270269	-0.109474	0.686607	0.0288603	0.499543	-0.999706	0.617477	-0.0420943	0.901893	0.00207769	0.425151
-0.259947	7.01898e-05	0.193824	-0.290028	0.740401	0.666797	0.495647	-0.965117	0.621569	-0.127392	0.915512	0.00248035	0.297492
-0.285159	5.30389e-05	0.170595	-0.443674	0.779733	0.521819	0.507856	-0.887829	0.635102	-0.235409	0.900363	0.00177501	0.202176
-0.29422	4.24375e-05	0.155764	-0.499399	0.72716	0.474054	0.50881	-0.801359	0.639903	-0.25931	0.915965	0.00154138	0.166257
-0.30381	3.75769e-05	0.149057	-0.454736	0.585432	0.520225	0.50659	-0.690034	0.644036	-0.188198	0.910239	0.00100683	0.12722
-0.314159	3.55163e-05	0.146057	-0.34358	0.413705	0.640894	0.502679	-0.616466	0.647815	-0.0800114	0.989339	0.000716083	0.0838724
-0.333053	3.48134e-05	0.144811	-0.136235	0.208702	0.934621	0.501467	-0.639078	0.650908	-0.00238832	0.999995	0.000588173	0.00126235
0.831874	3.46141e-05	0.144263	0.00350585	0.0575247	0.753869	0.504078	-0.777646	0.653232	0.0219081	0.994558	0.000507472	10.8959
0.24567	3.45226e-05	0.14392	-0.160783	0.22845	0.658223	0.504489	-0.30356	0.654968	0.021333	0.983876	0.000460429	1.65136
0.104624	3.45126e-05	0.143778	-0.350827	0.329936	0.650424	0.506234	-0.0223871	0.656313	0.017689	0.997789	0.000422528	1.2337
0.0605698	3.47131e-05	0.144098	-0.426821	0.40063	0.642512	0.506148	0.202103	0.657388	0.018014	0.966664	0.000399335	1.12895
0.0426669	3.52937e-05	0.14518	-0.452236	0.451465	0.638529	0.511984	0.328358	0.658287	0.0194995	0.976081	0.000378306	1.08914
0.0373114	3.63535e-05	0.147234	-0.458989	0.492067	0.618302	0.505132	0.407207	0.659005	0.0233206	0.945644	0.000365913	1.07752
0.0349263	3.7988e-05	0.150349	-0.455675	0.522143	0.627268	0.513931	0.457141	0.659512	0.0248732	0.964245	0.000354681	1.07238
0.0382683	4.02072e-05	0.154555	-0.444899	0.546971	0.600821	0.498052	0.486525	0.659729	0.0305862	0.930548	0.000349168	1.07958
0.0418496	4.29924e-05	0.159597	-0.415319	0.56607	0.612329	0.512993	0.493683	0.659409	0.0323678	0.959705	0.000344734	1.08735
0.0489317	4.61054e-05	0.165132	-0.367485	0.580938	0.539131	0.493079	0.451645	0.658295	0.0458386	0.918406	0.000343957	1.1029
0.0516578	4.86603e-05	0.169273	-0.253676	0.594488	0.521931	0.516188	0.314707	0.655384	0.0517953	0.936858	0.000342912	1.10894
-0.18032	0.000160671	0.370669	-0.118224	0.657025	0.0270411	0.500585	-0.999697	0.618447	-0.038946	0.901635	0.00214735	0.560024
-0.256306	7.69768e-05	0.257516	-0.306245	0.717239	0.662861	0.496587	-0.974099	0.617873	-0.112586	0.928659	0.00271308	0.310721
-0.294469	5.49312e-05	0.219816	-0.44461	0.785763	0.525235	0.505679	-0.921757	0.626269	-0.203955	0.900393	0.00214575	0.165257
-0.301204	4.25255e-05	0.196768	-0.499999	0.791011	0.471584	0.508792	-0.86471	0.630992	-0.232456	0.906925	0.00188915	0.137935
-0.305745	3.59901e-05	0.183769	-0.466647	0.748666	0.505643	0.509488	-0.781279	0.635177	-0.177631	0.901194	0.00194605	0.119213
-0.300681	3.36524e-05	0.179086	-0.37603	0.65605	0.603319	0.505083	-0.657694	0.639489	-0.0872402	0.928578	0.00180163	0.140076
-0.284951	3.26144e-05	0.176702	-0.226336	0.558341	0.774978	0.500133	-0.573575	0.64306	-0.0236816	0.932249	0.00151229	0.202989
-0.263798	3.21862e-05	0.175594	-0.145468	0.451723	0.900041	0.49686	-0.474284	0.645919	-0.00470906	0.965809	0.00129169	0.283353
-0.247277	3.20222e-05	0.175185	-0.253023	0.358762	0.822398	0.494096	-0.312705	0.648188	-0.00777382	0.985323	0.00116213	0.34298
-0.250874	3.20194e-05	0.175269	-0.371023	0.269514	0.702629	0.494647	0.257932	0.65003	-0.01386	0.998624	0.00104328	0.330223
-0.283834	3.22127e-05	0.175922	-0.42422	0.193181	0.654062	0.494203	0.705211	0.651581	-0.0172064	0.996909	0.000971244	0.207352
-0.333333	3.27012e-05	0.177384	-0.444186	0.115042	0.636381	0.494171	0.89374	0.652926	-0.0194169	1	0.000895906	8.09833e-07
0.146197	3.3535e-05	0.17978	-0.45025	0.0802242	0.64098	0.49399	0.952609	0.654051	-0.0204626	0.997211	0.000851693	1.34246
0.418902	3.47404e-05	0.183124	-0.445917	0.117672	0.653807	0.495507	0.939844	0.654912	-0.0209306	0.998392	0.000798665	2.44176
0.389996	3.62949e-05	0.187326	-0.434056	0.166406	0.68611	0.49542	0.922411	0.655419	-0.0195236	0.981837	0.000766961	2.27866
0.360338	3.80605e-05	0.191946	-0.405151	0.216433	0.734515	0.499421	0.893553	0.655337	-0.0165334	0.995142	0.000722079	2.12665
0.364096	3.98157e-05	0.196427	-0.35979	0.245387	0.848837	0.498099	0.838735	0.654323	-0.0083481	0.981852	0.000699291	2.14513
0.315747	4.07763e-05	0.198788	-0.273632	0.291492	0.972932	0.503975	0.534122	0.651848	0.0017671	0.994509	0.000659606	1.92289
-0.0822939	0.000163012	0.45782	-0.131071	0.606913	0.0236982	0.4996	-0.999755	0.61473	-0.0396345	0.902644	0.00220734	0.820653
-0.224876	7.76028e-05	0.317116	-0.317935	0.680965	0.647462	0.498538	-0.979186	0.609476	-0.104665	0.961557	0.0028795	0.419769
-0.287926	5.49884e-05	0.269421	-0.445568	0.758532	0.524214	0.504714	-0.936077	0.617726	-0.178003	0.900523	0.00254223	0.191305
-0.299732	4.2866e-05	0.241306	-0.499778	0.787823	0.470126	0.506675	-0.884349	0.622408	-0.206605	0.939859	0.0021571	0.14395
-0.302548	3.63624e-05	0.225258	-0.474663	0.781576	0.490574	0.50849	-0.819933	0.626786	-0.168765	0.900602	0.00217431	0.132417
-0.299737	3.30338e-05	0.216398	-0.404284	0.735539	0.563093	0.505444	-0.747417	0.63154	-0.0946015	0.913863	0.00250083	0.14393
-0.287747	3.17259e-05	0.212693	-0.299835	0.665725	0.684599	0.499817	-0.642004	0.635743	-0.0369414	0.907289	0.00260748	0.192009
-0.266255	3.11244e-05	0.210872	-0.251732	0.589051	0.75678	0.496062	-0.519715	0.638948	-0.0169057	0.938501	0.00237465	0.274258
-0.243327	3.08932e-05	0.210238	-0.318042	0.527793	0.700732	0.49533	-0.230919	0.641552	-0.017123	0.926322	0.00220401	0.356849
-0.226925	3.08976e-05	0.21044	-0.389461	0.477838	0.627363	0.497676	0.351888	0.643734	-0.0211163	0.997607	0.00202759	0.412928
-0.220925	3.10876e-05	0.211296	-0.425873	0.444508	0.588312	0.49823	0.604202	0.645658	-0.024052	0.932618	0.00191428	0.432854
-0.224357	3.14872e-05	0.212874	-0.441466	0.41336	0.570938	0.499065	0.731659	0.647366	-0.0261449	0.999654	0.00178858	0.421494
-0.235574	3.21043e-05	0.215183	-0.446641	0.394156	0.567781	0.498598	0.799843	0.648869	-0.0275835	0.944435	0.00171148	0.383658
-0.251839	3.29294e-05	0.218167	-0.442259	0.371831	0.575635	0.499526	0.839272	0.650083	-0.0281848	0.998771	0.00161672	0.326778
-0.269719	3.39219e-05	0.221663	-0.430146	0.359657	0.594706	0.498646	0.855404	0.650961	-0.0273824	0.96322	0.00155956	0.26133
-0.287766	3.49443e-05	0.22519	-0.404064	0.338091	0.633358	0.50072	0.853846	0.651275	-0.0243316	0.999733	0.00147809	0.191935
-0.300645	3.58275e-05	0.228191	-0.363958	0.32501	0.6954	0.499453	0.770637	0.650816	-0.0186514	0.987324	0.00143585	0.140222
-0.314844	3.59919e-05	0.228826	-0.297706	0.28905	0.806795	0.502179	-0.568268	0.649361	-0.00997729	0.99951	0.00136162	0.0809573
0.160605	0.000188923	0.590358	-0.144259	0.552811	0.0214081	0.499818	-0.999768	0.620146	-0.038023	0.902322	0.00223439	1.38267
-0.162624	8.58551e-05	0.399486	-0.330171	0.64	0.638346	0.499543	-0.9842	0.609485	-0.0953273	0.937595	0.00296213	0.611585
-0.270151	5.813e-05	0.3314	-0.447094	0.724946	0.522512	0.504005	-0.951247	0.614471	-0.15509	0.900636	0.00283916	0.259707
-0.293931	4.53585e-05	0.296263	-0.499028	0.762767	0.471136	0.505637	-0.901985	0.618715	-0.180553	0.924586	0.00252862	0.167416
-0.297028	3.84644e-05	0.275999	-0.482234	0.769883	0.481619	0.50697	-0.845424	0.622466	-0.155367	0.900619	0.00245203	0.154936
-0.29176	3.4604e-05	0.2638	-0.428721	0.746886	0.526215	0.504636	-0.800975	0.626433	-0.100183	0.91056	0.00270912	0.176097
-0.28051	3.23788e-05	0.256127	-0.357097	0.69969	0.596511	0.499534	-0.750421	0.630232	-0.0515742	0.902931	0.00303181	0.220254
-0.263351	3.13952e-05	0.252634	-0.324729	0.644129	0.644576	0.495873	-0.618926	0.633469	-0.0294695	0.930125	0.00305014	0.285004
-0.246256	3.10185e-05	0.251418	-0.36135	0.598101	0.623731	0.496227	-0.304405	0.63614	-0.0256301	0.909505	0.00295542	0.34658
-0.233506	3.09691e-05	0.251515	-0.403719	0.561846	0.587556	0.498404	0.342416	0.638445	-0.026695	0.999547	0.00282541	0.390716
-0.227347	3.11072e-05	0.252377	-0.428067	0.53684	0.564343	0.499009	0.565464	0.640549	-0.0279472	0.912758	0.0027305	0.411515
-0.226275	3.1387e-05	0.253812	-0.439678	0.516972	0.552912	0.499474	0.664298	0.642441	-0.0289326	0.992995	0.00261825	0.415104
-0.230926	3.1777e-05	0.255686	-0.443356	0.505315	0.550565	0.499555	0.717472	0.644125	-0.0296532	0.916335	0.00254102	0.39947
-0.23853	3.22542e-05	0.257896	-0.438919	0.494993	0.558148	0.50005	0.74517	0.64551	-0.0296108	0.994963	0.00244725	0.373502
-0.248187	3.27789e-05	0.260268	-0.427093	0.490329	0.574006	0.499553	0.744028	0.646586	-0.0284966	0.922117	0.00238715	0.339763
-0.256992	3.32463e-05	0.262375	-0.404336	0.48275	0.605642	0.500785	0.698759	0.647176	-0.0255065	0.994635	0.0023064	0.308238
-0.263832	3.35521e-05	0.263789	-0.369832	0.477729	0.649426	0.500067	0.215411	0.647135	-0.0210103	0.934919	0.00226224	0.283228
-0.268244	3.32901e-05	0.262916	-0.318021	0.462139	0.73249	0.501791	-0.72863	0.646396	-0.0137465	0.993879	0.00218603	0.266849
0.263425	0.000191788	0.699264	-0.144071	0.517801	0.0194599	0.500198	-0.999798	0.615193	-0.0422565	0.90195	0.00232183	1.71527
-0.11937	9.69479e-05	0.499139	-0.335871	0.608298	0.615219	0.499929	-0.98406	0.607927	-0.0904559	0.980637	0.00309234	0.728898
-0.256363	6.49465e-05	0.411566	-0.448592	0.694144	0.513224	0.503045	-0.959727	0.613611	-0.138095	0.900812	0.00306196	0.310515
-0.288297	4.99994e-05	0.364843	-0.497888	0.734634	0.468004	0.504803	-0.921703	0.61758	-0.159433	0.938607	0.00285596	0.189837
-0.294537	4.21166e-05	0.338233	-0.488665	0.743992	0.473852	0.505713	-0.875393	0.621229	-0.141477	0.900855	0.00278833	0.164982
-0.288674	3.75729e-05	0.321768	-0.448029	0.729961	0.503951	0.503816	-0.84262	0.624595	-0.0999162	0.912577	0.00295337	0.188351
-0.27522	3.45713e-05	0.309921	-0.3974	0.697841	0.541872	0.499478	-0.816704	0.627454	-0.0615223	0.902223	0.00319331	0.240543
-0.25891	3.29157e-05	0.303115	-0.37364	0.659061	0.56508	0.496273	-0.743655	0.630028	-0.0411087	0.934724	0.00328545	0.301274
-0.244637	3.21622e-05	0.30014	-0.391672	0.625918	0.560935	0.497154	-0.559653	0.632296	-0.0344998	0.905228	0.00326806	0.352268
-0.234769	3.19018e-05	0.299376	-0.416213	0.599699	0.548089	0.498515	-0.088187	0.634377	-0.0329102	0.989268	0.00321477	0.38641
-0.229456	3.188e-05	0.299702	-0.431598	0.580581	0.538839	0.49942	0.374107	0.636369	-0.0322975	0.907211	0.00316767	0.404432
-0.228039	3.19692e-05	0.300523	-0.439156	0.565834	0.535415	0.499295	0.485979	0.6382	-0.0318612	0.999112	0.00310705	0.409195
-0.230853	3.20967e-05	0.301507	-0.440821	0.556723	0.536101	0.499723	0.51707	0.639833	-0.0316345	0.909133	0.00305944	0.399718
-0.236073	3.22325e-05	0.302512	-0.436056	0.549766	0.543691	0.499909	0.510644	0.641184	-0.0309439	0.99624	0.00299997	0.38195
-0.24244	3.23503e-05	0.303406	-0.424827	0.546221	0.55817	0.499979	0.432555	0.642262	-0.0293757	0.911856	0.0029572	0.359946
-0.24837	3.23885e-05	0.303891	-0.405265	0.540874	0.586393	0.500582	0.125695	0.642945	-0.0261633	0.997645	0.00290064	0.339118
-0.252595	3.2299e-05	0.303719	-0.376397	0.536411	0.619819	0.500007	-0.607964	0.643124	-0.0222514	0.918012	0.00286638	0.324073
-0.254417	3.17899e-05	0.301517	-0.336695	0.5257	0.680493	0.501456	-0.784923	0.642865	-0.0162887	0.996336	0.00280991	0.317535
-0.127667	0.000199938	0.828647	-0.148589	0.542578	0.0171877	0.500254	-0.999771	0.614399	-0.0384039	0.904724	0.00233042	0.707298
-0.197264	9.64814e-05	0.577735	-0.342428	0.592342	0.604008	0.500468	-0.986385	0.604782	-0.0816339	0.937063	0.00308725	0.50852
-0.26409	6.46989e-05	0.476211	-0.450075	0.662702	0.506495	0.502565	-0.965152	0.609272	-0.121652	0.901362	0.00316427	0.282276
-0.288004	5.04787e-05	0.424354	-0.496644	0.702928	0.464971	0.504123	-0.929942	0.61334	-0.140435	0.948973	0.00309022	0.190996
-0.294004	4.32735e-05	0.396356	-0.49318	0.713688	0.467245	0.504833	-0.88368	0.617618	-0.128185	0.901283	0.00307316	0.167124
-0.289181	3.90279e-05	0.378907	-0.462509	0.703071	0.489788	0.503202	-0.849632	0.621524	-0.0964812	0.918318	0.0031665	0.186344
-0.276298	3.61788e-05	0.366355	-0.425403	0.678721	0.513762	0.499713	-0.82379	0.624612	-0.0660124	0.902504	0.00328709	0.23643
-0.260295	3.44212e-05	0.358311	-0.407113	0.650486	0.525177	0.497069	-0.764828	0.627023	-0.0482711	0.941438	0.00334348	0.29622
-0.246441	3.35245e-05	0.354344	-0.414807	0.627149	0.522928	0.497721	-0.622086	0.62906	-0.0411458	0.904348	0.00334839	0.345926
-0.237178	3.31302e-05	0.352888	-0.428226	0.608839	0.517916	0.498964	-0.350504	0.630938	-0.038293	0.982965	0.00333714	0.378157
-0.231528	3.2967e-05	0.352596	-0.437067	0.595071	0.515364	0.499431	-0.0460089	0.632736	-0.0364534	0.905582	0.00332245	0.397434
-0.229476	3.28667e-05	0.352586	-0.441069	0.584286	0.515731	0.499457	-0.0322602	0.63439	-0.0350342	0.994081	0.00330224	0.404364
-0.230472	3.27411e-05	0.352402	-0.440825	0.577258	0.519283	0.499722	-0.213787	0.63584	-0.0338706	0.906864	0.00328216	0.401003
-0.23352	3.25685e-05	0.351924	-0.435727	0.572133	0.529106	0.499977	-0.372591	0.637031	-0.0322913	0.990865	0.00325759	0.39067
-0.237351	3.23489e-05	0.351143	-0.425368	0.569199	0.541609	0.499783	-0.499922	0.63798	-0.0304037	0.908597	0.00323612	0.377561
-0.241086	3.20621e-05	0.34995	-0.40886	0.565182	0.563527	0.50074	-0.603614	0.638626	-0.0273583	0.999363	0.00320917	0.364654
-0.243401	3.17065e-05	0.348302	-0.385441	0.560634	0.587862	0.499811	-0.738163	0.638884	-0.0239114	0.912097	0.00318949	0.356592
-0.243993	3.10597e-05	0.344985	-0.355751	0.551965	0.634764	0.501381	-0.806108	0.638901	-0.0186221	0.995698	0.00315979	0.354522
-0.241694	0.000201941	0.957241	-0.142744	0.537588	0.0149611	0.500805	-0.999777	0.608531	-0.0286924	0.912623	0.0023241	0.362543
-0.234264	0.000101914	0.682003	-0.344353	0.558747	0.608138	0.50038	-0.987668	0.599898	-0.0681792	0.957043	0.00312116	0.388133
-0.269635	6.70721e-05	0.556332	-0.4513	0.622263	0.507618	0.502496	-0.972156	0.604786	-0.103846	0.902456	0.00323225	0.261642
-0.288175	5.216e-05	0.494243	-0.495428	0.665496	0.465983	0.503603	-0.941663	0.608503	-0.121589	0.965509	0.00322878	0.19032
-0.293333	4.49191e-05	0.46212	-0.496193	0.680339	0.463702	0.504174	-0.898395	0.612814	-0.114681	0.901956	0.00323237	0.169812
-0.289939	4.06294e-05	0.442148	-0.473467	0.673302	0.480408	0.502768	-0.863901	0.617181	-0.0912847	0.928503	0.00327863	0.18334
-0.279314	3.7795e-05	0.428221	-0.446071	0.653718	0.497479	0.499928	-0.833305	0.620816	-0.067309	0.903222	0.00332982	0.224867
-0.265361	3.60376e-05	0.419355	-0.431599	0.631207	0.504844	0.497895	-0.775361	0.623598	-0.0520688	0.95601	0.00335681	0.277575
-0.252706	3.50771e-05	0.414665	-0.43338	0.613279	0.503816	0.498131	-0.658488	0.625793	-0.044992	0.904738	0.00336271	0.323679
-0.243716	3.45753e-05	0.412501	-0.439678	0.600048	0.500821	0.499211	-0.498105	0.627635	-0.0417139	0.983955	0.00336228	0.35549
-0.237677	3.42597e-05	0.411346	-0.443888	0.590174	0.499406	0.499578	-0.427537	0.629271	-0.0394351	0.905595	0.00335975	0.376441
-0.234242	3.39589e-05	0.4102	-0.445191	0.582614	0.500837	0.499694	-0.502222	0.630715	-0.0374352	0.997006	0.00335503	0.388208
