0.00190476	0.110413
0.00380952	0.120331
0.00380952	0.12562
0.00571429	0.129587
0.0190476	0.130909
0.0361905	0.13157
0.047619	0.134215
0.0571429	0.13686
0.0647619	0.139504
0.0666667	0.14281
0.0742857	0.146116
0.0838095	0.149421
0.0990476	0.151405
0.11619	0.152727
0.131429	0.15405
0.154286	0.15405
0.169524	0.15405
0.180952	0.150744
0.194286	0.146777
0.201905	0.14281
0.209524	0.137521
0.219048	0.134215
0.228571	0.130909
0.24	0.126942
0.247619	0.122314
0.257143	0.117025
0.266667	0.113058
0.27619	0.107769
0.28381	0.103802
0.291429	0.0998347
0.300952	0.0965289
0.310476	0.092562
0.32381	0.0872727
0.333333	0.0826446
0.344762	0.0780165
0.354286	0.0740496
0.36381	0.0694215
0.375238	0.0654545
0.390476	0.0614876
0.405714	0.0581818
0.413333	0.0561983
