0.00131579	0.781395
0	0.832558
0.00394737	0.87907
0.00526316	0.906977
0.00789474	0.944186
0.0157895	0.944186
0.0236842	0.92093
0.0315789	0.888372
0.0407895	0.851163
0.05	0.809302
0.0605263	0.776744
0.0710526	0.730233
0.0828947	0.683721
0.0921053	0.646512
0.109211	0.609302
0.119737	0.572093
0.132895	0.525581
0.151316	0.483721
0.171053	0.44186
0.189474	0.409302
0.213158	0.372093
0.236842	0.325581
0.265789	0.302326
0.292105	0.274419
0.318421	0.246512
0.348684	0.227907
0.382895	0.204651
0.410526	0.190698
0.439474	0.172093
0.471053	0.162791
