0.00292701	0.0866848
0.000475454	0.0909843
0.00162942	0.0977484
0.00280815	0.101439
0.00397697	0.106359
0.00395221	0.109432
0.00513589	0.112508
0.0075082	0.118044
0.0135306	0.120513
0.0219798	0.121755
0.0292255	0.122381
0.0389079	0.120552
0.0534192	0.119344
0.0715409	0.119987
0.0823872	0.123692
0.0980969	0.123716
0.112578	0.126198
0.137946	0.127466
0.170554	0.129975
0.198368	0.127559
0.224993	0.122682
0.256507	0.11105
0.286763	0.105564
0.315835	0.0970018
0.341286	0.0878196
0.370388	0.0755692
0.401872	0.0676258
0.428552	0.0559865
0.457589	0.0517279
0.489063	0.0450139
