0.00131579	0.609302
0.00263158	0.651163
0.00394737	0.697674
0.00526316	0.744186
0.0105263	0.776744
0.0131579	0.790698
0.0210526	0.776744
0.0289474	0.767442
0.0381579	0.748837
0.0473684	0.725581
0.0592105	0.697674
0.0763158	0.674419
0.0894737	0.646512
0.107895	0.623256
0.126316	0.595349
0.143421	0.576744
0.161842	0.553488
0.181579	0.539535
0.205263	0.525581
0.228947	0.506977
0.251316	0.511628
0.273684	0.502326
0.297368	0.497674
0.321053	0.497674
0.348684	0.497674
0.371053	0.497674
0.401316	0.506977
0.428947	0.511628
0.452632	0.516279
